axes_hydrostatic_tank_level,main_hydraulic_tank_level,table_hydrostatic_tank_level,oil_level_of_coolant_tank,hydraulic_unit_oil_pump_22m2_current__r,hydraulic_unit_oil_pump_22m2_current__y,hydraulic_unit_oil_pump_22m2_current__b,vibration_of_hydraulic_unit_oil_pump_22m2,flow_of_hydraulic_unit_oil_pump_22m2,pressure_of_hydraulic_unit_oil_pump_22m2,hydraulic_unit_oil_pump_22m6_current__r,hydraulic_unit_oil_pump_22m6_current__y,hydraulic_unit_oil_pump_22m6_current__b,vibration_of_hydraulic_unit_oil_pump_22m6,flow_of_hydraulic_unit_oil_pump_22m6,pressure_of_hydraulic_unit_oil_pump_22m6,gearbox_oil_delivery_pump_39m2_current__r,gearbox_oil_delivery_pump_39m2_current__y,gearbox_oil_delivery_pump_39m2_current__b,vibration_of_gearbox_oil_delivery_pump_39m2,flow_of_gearbox_oil_delivery_pump_39m2,pressure_of_gearbox_oil_delivery_pump_39m2,gearbox_oil_delivery_pump_39m3_current__r,gearbox_oil_delivery_pump_39m3_current__y,gearbox_oil_delivery_pump_39m3_current__b,vibration_of_gearbox_oil_delivery_pump_39m3,flow_of_gearbox_oil_delivery_pump_39m3,pressure_of_gearbox_oil_delivery_pump_39m3,oil_delivery_pump_tp_x_pockets_40m2_current__r,oil_delivery_pump_tp_x_pockets_40m2_current__y,oil_delivery_pump_tp_x_pockets_40m2_current__b,vibration_of_oil_delivery_pump_tp_x_pockets_40m2,flow_of_oil_delivery_pump_tp_x_pockets_40m2,pressure_of_oil_delivery_pump_tp_x_pockets_40m2,oil_delivery_pump_tp_y_pockets_40m4_current__r,oil_delivery_pump_tp_y_pockets_40m4_current__y,oil_delivery_pump_tp_y_pockets_40m4_current__b,vibraton_of_oil_delivery_pump_tp_x_pockets_40m4,flow_of_oil_delivery_pump_tp_x_pockets_40m4,pressure_of_oil_delivery_pump_tp_x_pockets_40m4,vibraton_of_right_side_lead_screw,vibraton_of_left_side_lead_screw,temperature_of_right_side_lead_screw,temperature_of_left_side_lead_screw,vibraton_of_cross_rail_motor,temp_axes_hydrostatic_tank,temp_main_hydraulic_tank,temp_table_hydrostatic_tank,cs1000__axes_hydrostatics_tank,cs1000__main_hydraulic_tank,cs1000__table_hydrostatics_tank,dew_point,inclination__x,inclination__y,cross_rail_lub_tank_level,table_vibration,air_pressure_inlet_line,main_hydraulic_tank_22m5_flow,main_hydraulic_tank_22m5_pressure,table_hydrostatics_40m6_flow,table_hydrostatics_40m6_pressure,cross_rail_vfd_current,lub_pump_for_sw_220_tank,main_power_supply_current_y,main_power_supply_current_r,main_power_supply_current_b,main_power_supply_voltage_r,main_power_supply_voltage_y,main_power_supply_voltage_b,main_power_supply_total_power,main_supply_energy,entrytime
389.30484,229.4674,495.49515,779.06903,12.521702,12.296007,13.459202,0.5298756,0,145.37218,11.193576,10.679254,12.02691,1.3237847,4.9864063,118.90553,2.3546007,2.5032551,2.5032551,1.1085793,8.724093,49.65097,2.2276478,2.3567708,2.3198786,1.0172527,20.932,25.65285,6.5093317,6.5353737,7.1061196,3.125904,141.615,19.6488,6.518012,6.2673607,6.9325085,0.6799769,139.33,23.365162,0,0,31.48148,31.785301,0,40.662975,46.07928,32.414642,14,12,14,4.17173,0.26367188,0.13671756,124.59744,-0.21882206,5.9252024,66.954865,11.809172,0,4.4487844,0.14467593,115.74979,57.41187,53.644753,62.797577,411.25208,413.91318,411.2499,24.329664,116155.9,44744.5823958333
389.28674,229.77792,495.00323,778.8737,12.552084,12.317709,13.478732,0.5054615,0,145.3993,11.171875,10.659721,12.000868,1.027199,4.981875,118.74277,2.3567708,2.5054252,2.5065105,1.8410013,8.724093,49.40683,2.2276478,2.357856,2.3220487,1.2107567,20.932,25.743273,6.5212674,6.5386286,7.11263,3.112341,141.62,19.6488,6.520182,6.2749567,6.9476995,0.66098815,139.33,23.35612,0,0,31.48148,31.785301,0,40.635853,46.09375,32.385708,14,12,14,4.278067,0.30273557,0.1529932,124.746635,-0.22063106,5.9270105,67.260414,11.818214,0,4.4487844,0.14467593,115.84925,57.41187,53.644753,62.797577,411.23737,415.0773,413.3607,24.406647,116155.9,44744.5824189815
388.92505,229.15689,494.72656,779.4922,12.562934,12.309029,13.493923,0.5190249,0,145.33601,11.243489,10.705296,12.076823,0.9973597,4.981875,118.489586,2.357856,2.5075955,2.5097656,1.1167173,8.724093,49.41587,2.233073,2.3632812,2.3242188,1.0208695,20.932,25.607637,6.5386286,6.5538197,7.1440973,3.1928167,141.625,19.639757,6.510417,6.2489147,6.9325085,0.6429037,139.33,23.35612,0,0,31.48148,31.785301,0,40.570744,46.10822,32.306133,14,13,14,4.335214,0.30273557,0.12695432,124.692924,-0.21882206,5.9266496,66.954865,11.809172,0,4.4668694,0.14467593,115.975845,57.26523,53.521004,62.73303,411.23737,415.0773,413.3607,24.406647,116155.93,44744.5824421296
389.9197,228.82812,495.5874,778.8737,12.523871,12.298177,13.472221,0.59045863,0,145.32697,11.150173,10.653212,11.990017,0.8599175,4.981875,119.24009,2.3567708,2.5043404,2.5065105,1.1049623,8.724093,49.42491,2.2243924,2.3556857,2.3155384,1.0941117,20.932,25.580513,6.511502,6.5321183,7.111545,3.0553746,141.62,19.6488,6.5407987,6.285807,6.9628906,0.76406974,139.33,23.374203,0,0,31.48148,31.749132,0,40.52192,46.129917,32.2772,14,7,14,4.2513022,0.3124988,0.14322996,124.34679,-0.21882206,5.9280963,66.954865,11.818214,0,9.711371,0.14467593,115.8402,57.26523,53.521004,62.73303,412.11853,414.6071,412.87442,30.11335,116155.93,44744.5824652778
388.94315,228.7916,495.49515,779.06903,12.523871,12.267796,13.448351,0.61758536,0,145.32697,11.195747,10.653212,12.013888,1.1872468,4.9864063,119.005,2.3556857,2.50217,2.5075955,1.4910662,8.724093,49.28024,2.2298179,2.357856,2.3177085,0.92140484,20.931335,25.191696,6.506077,6.524523,7.098524,2.9305918,141.625,19.639757,6.495226,6.231554,6.905382,0.551577,139.33,23.365162,0,0,31.48148,31.785301,0,40.51649,46.144386,32.248264,14,13,14,3.982205,0.30599177,0.14322996,124.46615,-0.22063106,5.9270105,67.56597,11.818214,4.910625,9.693287,0.14467593,116.25615,60.544556,56.138245,65.63357,412.11853,414.6071,412.87442,30.11335,116155.95,44744.5824884259
389.95587,229.50394,495.49515,778.54816,12.49566,12.274305,13.417969,1.5371817,0,145.28177,11.1328125,10.605469,11.946614,2.3690684,4.981875,118.670425,2.3546007,2.501085,2.5043404,0.7477937,8.724093,49.632885,2.2254772,2.3535156,2.3166232,0.9467231,20.931335,25.426794,6.4908853,6.506077,7.0724826,3.1665943,141.625,19.621672,6.498481,6.2337236,6.921658,1.2876158,139.33,23.365162,0,0,31.48148,31.785301,0,40.619576,46.15885,32.269966,14,13,14,4.1189237,0.28971612,0.149737,124.6989,-0.21882206,5.928458,66.954865,11.818214,6.0058126,9.720414,0.14467593,115.921585,60.544556,56.138245,65.63357,411.29376,414.1471,411.55783,26.152395,116155.95,44744.5825115741
389.06973,228.64548,495.55664,778.93884,12.447917,12.241753,13.394097,0.50274885,0,145.30888,11.117621,10.614149,11.955295,1.2867116,4.9864063,118.80606,2.34592,2.4967449,2.49783,1.0769314,8.724093,49.75043,2.2243924,2.3556857,2.3155384,1.0859736,20.931335,25.444878,6.4746094,6.5017357,7.0724826,2.7379918,141.625,19.621672,6.4930553,6.2445745,6.9184027,0.68268955,139.31999,23.365162,0,0,31.48148,31.785301,0,40.597874,46.086517,32.342304,14,2,14,3.985822,0.28320372,0.1595056,124.68099,-0.22063106,5.928458,67.09332,11.827256,5.535,9.666161,0.14467593,115.858284,66.830864,62.28924,71.947914,411.29376,414.1471,411.55783,26.152395,116155.984,44744.5825347222
388.92505,229.65005,495.86407,779.13416,12.400173,12.222222,13.387587,0.47833478,0,145.29984,11.032986,10.531684,11.909722,1.0742188,4.9864063,119.01403,2.3307292,2.4858942,2.486979,1.1375145,8.724093,49.68714,2.2222223,2.3546007,2.3155384,1.0172527,20.931335,25.661894,6.4279513,6.4626737,7.0345054,3.2118056,141.61,19.65784,6.424696,6.1816406,6.87283,0.8843316,139.31999,23.383247,0,0,31.48148,31.785301,0,40.6467,46.100983,32.414642,14,12,14,3.8939526,0.27994752,0.13671756,124.084206,-0.21882206,5.925926,66.954865,11.818214,4.149563,9.693287,0.14467593,116.44603,66.830864,62.28924,71.947914,410.2713,412.99652,410.49014,25.51751,116155.984,44744.5825578704
389.25058,229.30302,494.72656,778.54816,12.276476,12.063802,13.257379,0.5633319,0,145.34505,10.970053,10.457899,11.829427,0.75050634,4.981875,118.516716,2.3350694,2.489149,2.4913197,0.7116247,8.724093,49.26215,2.2146268,2.34375,2.3025174,0.9774667,20.932,25.245949,6.376953,6.4116755,6.9856772,2.8329356,141.615,19.6488,6.443142,6.1816406,6.8804255,0.34812644,139.31999,23.374203,0,0,31.48148,31.785301,0,40.619576,46.07205,32.436344,14,3,14,3.9431424,0.29622316,0.1627618,124.734695,-0.22063106,5.9280963,66.954865,11.809172,20.872688,165.35555,0.14467593,115.58703,83.96972,78.08822,87.99877,410.2713,412.99652,410.49014,25.51751,116156.016,44744.5825810185
388.94315,229.48569,495.49515,778.1901,12.463108,12.2265625,13.42231,0.5651403,0,145.33601,11.139323,10.594618,11.974827,1.0290076,4.9864063,119.40285,2.3470054,2.4956598,2.501085,1.2622975,8.724093,49.40683,2.2233071,2.3502605,2.310113,0.97294563,20.932,25.182653,6.4854603,6.500651,7.0746527,2.9088902,141.615,19.639757,6.4832897,6.2098527,6.8999567,1.0733145,139.31999,23.383247,0,0,31.48148,31.785301,0,40.630424,46.050346,32.400173,14,7,14,3.9930556,0.28320372,0.149737,124.36469,-0.21882206,5.9280963,66.954865,11.818214,50.375248,9.720414,0.14467593,116.25615,83.96972,78.08822,87.99877,407.67505,410.77576,408.74252,25.815792,116156.016,44744.5826041667
388.9974,228.82812,494.94177,778.90625,12.445746,12.217882,13.402778,0.57779944,0,145.29079,11.117621,10.592447,11.953125,1.0733145,4.981875,118.95978,2.3513455,2.50217,2.5065105,1.0715061,8.724093,49.41587,2.2243924,2.3567708,2.3187933,0.98017937,20.932,25.679977,6.471354,6.495226,7.0724826,3.000217,141.62,19.630714,6.4876304,6.214193,6.907552,0.94853157,139.31999,23.383247,0,0,31.48148,31.785301,0,40.635853,46.064816,32.414642,14,13,14,4.074074,0.30273557,0.17578125,124.83615,-0.22063106,5.9273725,67.260414,11.80013,52.280437,9.684245,0.14467593,115.80404,66.93966,62.3469,72.2018,407.67505,410.77576,408.74252,25.815792,116156.05,44744.5826273148
389.14206,230.19803,495.49515,777.9297,12.482638,12.256945,13.457031,0.5488643,0,145.33601,11.150173,10.603299,12.011719,1.3689959,4.981875,118.97787,2.3426647,2.49783,2.501085,0.8626302,8.724093,49.786602,2.218967,2.3546007,2.3187933,1.1266638,20.932,25.842737,6.4854603,6.514757,7.1017795,3.0517578,141.625,19.639757,6.513672,6.24566,6.9542103,0.8526837,139.335,23.392288,0,0,31.48148,31.785301,0,40.6467,46.086517,32.429108,14,13,14,4.0256076,0.30273557,0.13671756,124.68099,-0.21882206,5.928458,66.954865,11.818214,49.74581,9.5034,0.14467593,116.27423,66.93966,62.3469,72.2018,410.37677,412.4871,411.7285,25.441902,116156.05,44744.582650463
389.25058,229.30302,495.5874,778.1901,12.49132,12.2265625,13.44618,0.5289713,0,145.30888,11.1328125,10.572917,11.979167,1.1185257,4.981875,118.96882,2.34375,2.4945745,2.501085,1.66739,8.724093,49.831814,2.217882,2.3567708,2.3166232,1.1592158,20.932,25.381582,6.480035,6.4973955,7.0996094,2.814851,141.625,19.630714,6.47678,6.187066,6.907552,0.6212023,139.335,23.374203,0,0,31.48148,31.785301,0,40.652126,46.100983,32.443577,14,1,14,4.283854,0.29947937,0.13997376,124.45421,-0.22063106,5.9280963,66.954865,11.818214,47.354626,8.309823,0.14467593,115.76787,57.390163,53.128586,62.504314,410.37677,412.4871,411.7285,25.441902,116156.08,44744.5826736111
389.41333,229.30302,494.4499,779.36194,12.506511,12.254774,13.498264,0.49189812,0,145.33601,11.1848955,10.62934,12.048611,1.0932075,4.981875,119.176796,2.3480902,2.5,2.5065105,1.1565032,8.724093,49.16269,2.2135417,2.3546007,2.3133678,1.1121962,20.932,25.345413,6.5017357,6.5234375,7.118056,3.2081888,141.615,19.639757,6.5266924,6.2510853,6.9715714,0.6429037,139.33,23.365162,0,0,31.48148,31.785301,0,40.662975,46.07928,32.45081,14,12,14,4.3381076,0.30273557,0.13021052,124.842125,-0.21882206,5.9280963,67.260414,11.809172,43.496998,4.4487844,0.14467593,116.25615,57.390163,53.128586,62.504314,411.13065,413.72983,412.0206,24.368416,116156.08,44744.5826967593
388.7623,228.80986,495.49515,778.5156,12.50868,12.2526045,13.496094,0.5570023,0,145.29079,11.154514,10.605469,12.013888,0.80566406,4.981875,119.140625,2.3470054,2.50217,2.5097656,1.1384187,8.724093,49.29832,2.220052,2.3524306,2.3133678,1.1574074,20.932,25.381582,6.498481,6.5190973,7.118056,2.775065,141.615,19.639757,6.5028214,6.2239585,6.9368486,0.6383825,139.31999,23.35612,0,0,31.48148,31.785301,0,40.668404,46.09375,32.46528,14,1,14,4.385851,0.29622316,0.13671756,124.746635,-0.21882206,5.9280963,67.26281,11.809172,40.0005,4.4487844,0.14467593,115.76787,57.41226,53.31203,62.841686,411.13065,413.72983,412.0206,24.368416,116156.1,44744.5827199074
390.13672,228.99252,494.94177,778.6133,12.519531,12.2786455,13.504774,0.5362052,0,145.32697,11.206597,10.661893,12.072482,1.0326244,4.981875,118.76989,2.3502605,2.5043404,2.5097656,1.2342665,8.724093,49.705223,2.2254772,2.357856,2.3177085,1.0326244,20.932,25.173613,6.514757,6.5407987,7.1343317,3.14851,141.615,19.621672,6.500651,6.238064,6.9596353,0.6347656,139.31999,23.365162,0,0,31.48148,31.785301,0,40.717228,46.16609,32.47251,14,7,14,4.413339,0.30273557,0.13671756,124.86003,-0.22063106,5.9273725,66.957245,11.80013,37.224564,4.4487844,0.14467593,116.17477,57.41226,53.31203,62.841686,411.2542,414.27112,411.03766,24.57734,116156.1,44744.5827430556
389.4676,229.15689,495.034,779.13416,12.5130205,12.272136,13.504774,0.5705657,0,145.31793,11.1588545,10.6380205,12.02691,1.1483651,4.981875,119.06829,2.3470054,2.50217,2.5065105,0.7604528,8.724093,49.77756,2.221137,2.3535156,2.3187933,1.075123,20.932667,25.399668,6.5125866,6.5386286,7.1310763,3.0390987,141.615,19.6488,6.533203,6.2673607,6.9759116,0.6410952,139.31999,23.365162,0,0,31.48148,31.785301,0,40.722656,46.180553,32.486977,14,7,14,4.4184027,0.30273557,0.17578125,124.67502,-0.21882206,5.928458,67.26281,11.809172,33.97275,4.4487844,0.14467593,115.8402,57.204617,53.29142,62.848633,411.2542,414.27112,411.03766,24.57734,116156.125,44744.5827662037
389.73886,229.30302,494.6958,777.86456,12.523871,12.300346,13.530815,0.54524744,0,145.30888,11.213108,10.683594,12.092014,1.3481988,4.981875,119.005,2.3502605,2.5054252,2.5097656,1.0561342,8.724093,49.28928,2.2243924,2.3567708,2.3209636,1.0760272,20.932,25.453922,6.5169272,6.5538197,7.139757,3.1674986,141.615,19.6488,6.4854603,6.236979,6.937934,0.628436,139.33,23.328993,0,0,31.48148,31.785301,0,40.69553,46.15162,32.494213,14,13,14,4.2100697,0.3450501,0.13671756,124.72874,-0.22063106,5.928819,66.957245,11.818214,31.638939,4.4487844,0.14467593,115.41522,57.204617,53.29142,62.848633,412.08804,415.2521,412.1262,24.300438,116156.125,44744.5827893519
388.7442,228.82812,494.6958,779.36194,12.532552,12.315538,13.5286455,0.47652632,0,145.26367,11.174046,10.659721,12.03993,1.1348017,4.981875,118.670425,2.3524306,2.5086806,2.5097656,1.5778718,8.724093,49.29832,2.221137,2.3513455,2.3133678,1.1022497,20.932,25.209782,6.522352,6.5570745,7.136502,3.3040364,141.61,19.621672,6.5364585,6.283637,6.980252,0.6230107,139.33,23.365162,0,0,31.48148,31.785301,0,40.67383,46.17332,32.50868,14,13,14,4.32798,0.3092426,0.1562494,124.734695,-0.21882206,5.928458,66.267365,11.818214,29.303436,4.439742,0.14467593,115.921585,57.520226,53.23697,62.64225,412.08804,415.2521,412.1262,24.300438,116156.16,44744.5828125
389.10593,228.84639,494.35764,778.22266,12.536893,12.280816,13.511285,0.50998265,0,145.34505,11.204428,10.657552,12.0703125,0.9376808,4.9864063,118.8784,2.3502605,2.501085,2.5075955,0.69806135,8.724093,49.822773,2.218967,2.3524306,2.3133678,1.1483651,20.932,25.164568,6.513672,6.5364585,7.127821,3.2597296,141.625,19.621672,6.5039062,6.234809,6.9433594,0.6736473,139.33,23.35612,0,0,31.48148,31.785301,0,40.679253,46.18779,32.523148,14,12,14,4.4668694,0.28971612,0.13671756,124.7526,-0.22063106,5.9280963,66.957245,11.827256,27.899439,4.457827,0.14467593,115.93967,57.520226,53.23697,62.64225,412.30206,414.45792,411.55313,24.45759,116156.16,44744.5828356482
388.9974,230.49026,495.52588,779.1992,12.49132,12.280816,13.483073,0.5199291,0,145.30888,11.139323,10.62066,12.009549,0.9114583,4.9864063,118.77894,2.34592,2.5032551,2.5054252,1.598669,8.724093,49.551506,2.221137,2.3546007,2.3187933,1.1465567,20.932,25.372541,6.5039062,6.528863,7.109375,3.0879269,141.62,19.639757,6.4941406,6.235894,6.934679,0.63928676,139.33,23.338036,0,0,31.48148,31.785301,0,40.6901,46.20949,32.537617,14,12,14,4.450955,0.29947937,0.13671756,124.090164,-0.21882206,5.9277344,66.957245,11.809172,26.031374,4.439742,0.14467593,116.192856,57.15379,53.185055,63.00866,412.30206,414.45792,411.55313,24.45759,116156.19,44744.5828587963
390.48032,230.1615,495.12625,778.2877,12.458767,12.246094,13.4765625,0.5506727,0,145.3993,11.143663,10.61849,12.03125,0.96932876,4.9864063,118.66139,2.34375,2.5,2.50217,1.0498047,8.724093,49.74139,2.2113717,2.3480902,2.3155384,0.98289204,20.932,25.517216,6.4735246,6.5093317,7.1061196,2.947772,141.625,19.630714,6.5017357,6.24783,6.9607205,0.6447121,139.33,23.365162,0,0,31.48148,31.785301,0,40.668404,46.22396,32.595486,14,7,14,4.378617,0.32551825,0.1562494,124.72874,-0.22063106,5.9280963,67.26281,11.818214,24.629063,4.4759116,0.14467593,116.17477,57.15379,53.185055,63.00866,411.692,414.6796,411.81006,24.470037,116156.19,44744.5828819444
388.58145,228.88292,495.55664,779.36194,12.458767,12.241753,13.489584,0.57599103,0,145.33601,11.115452,10.583767,12.013888,1.2170862,4.981875,118.923615,2.3394098,2.4967449,2.501085,0.7333261,8.724093,49.388744,2.2113717,2.3491755,2.3155384,1.1565032,20.932,25.643808,6.480035,6.506077,7.098524,3.1313295,141.615,19.61263,6.4637585,6.204427,6.9249134,0.6754557,139.33,23.365162,0,0,31.48148,31.792534,0,40.68468,46.24566,32.515915,14,7,14,4.378617,0.30599177,0.1888007,124.45421,-0.21882206,5.9280963,67.26281,11.809172,23.083313,4.4487844,0.14467593,115.921585,57.232952,53.054646,62.6143,411.692,414.6796,411.81006,24.470037,116156.22,44744.5829050926
389.9197,228.66373,495.00323,778.22266,12.50434,12.280816,13.513454,0.559715,0,145.36314,11.187065,10.659721,12.072482,1.2523509,4.9864063,118.61617,2.3448353,2.5043404,2.5075955,1.6592519,8.724093,49.33449,2.220052,2.3546007,2.3166232,1.0814525,20.932,25.444878,6.5071616,6.5407987,7.1310763,2.944155,141.61,19.621672,6.513672,6.2695312,6.9769964,0.6718388,139.31999,23.365162,0,0,31.48148,31.785301,0,40.662975,46.216724,32.523148,14,13,14,4.4097223,0.28320372,0.1595056,124.788414,-0.21882206,5.9277344,66.957245,11.80013,21.8295,4.439742,0.14467593,115.86733,57.232952,53.054646,62.6143,411.26712,413.7244,412.16452,24.555378,116156.22,44744.5829282407
389.43143,229.5222,494.66507,778.2877,12.506511,12.298177,13.4765625,0.5018446,0,145.38123,11.167535,10.655382,12.033421,1.2713397,4.9864063,119.08637,2.3524306,2.50217,2.5043404,0.9331597,8.724093,49.352573,2.2124565,2.34375,2.3068576,0.96932876,20.932,25.327328,6.5234375,6.5538197,7.122396,3.157552,141.61,19.639757,6.4963107,6.25217,6.934679,0.6085431,139.31999,23.40133,0,0,31.48148,31.785301,0,40.641277,46.231194,32.530384,14,13,14,4.3467884,0.29622316,0.13671756,124.6989,-0.22063106,5.9277344,66.957245,11.827256,20.896313,4.4487844,0.14467593,115.76787,57.574677,53.216785,62.728806,411.26712,413.7244,412.16452,24.555378,116156.24,44744.5829513889
389.16016,229.4674,494.97253,779.1666,12.506511,12.289496,13.454861,0.5163122,0,145.3993,11.156684,10.648871,12.000868,0.86986405,4.981875,118.98691,2.3502605,2.50217,2.5054252,1.0199653,8.724093,49.68714,2.2124565,2.3448353,2.3090277,1.1962891,20.932,25.553385,6.5039062,6.5266924,7.0996094,3.0852141,141.605,19.603588,6.486545,6.2304688,6.908637,0.6781684,139.31999,23.383247,0,0,31.48148,31.785301,0,40.662975,46.20949,32.537617,14,12,14,4.505932,0.30273557,0.13997376,124.6989,-0.21882206,5.9280963,67.26281,11.80013,19.964813,4.4307003,0.14467593,116.26519,57.574677,53.216785,62.728806,411.70874,414.45374,411.96402,24.383516,116156.24,44744.582974537
388.65378,229.32129,495.37216,779.45966,12.50434,12.272136,13.465712,0.5271629,0,145.41739,11.174046,10.63368,12.0182295,1.0018808,4.981875,118.697556,2.3448353,2.4934897,2.50217,1.4069734,8.724093,49.52438,2.221137,2.3535156,2.3144531,1.083261,20.932,25.670935,6.513672,6.5299478,7.1028647,3.093352,141.615,19.61263,6.5234375,6.265191,6.9563804,0.63295716,139.315,23.374203,0,0,31.48148,31.778067,0,40.679253,46.137154,32.54485,14,12,14,4.3721066,0.3222674,0.1595056,124.45421,-0.22063106,5.9266496,67.26281,11.818214,19.031624,4.457827,0.14467593,115.8402,57.268932,53.276695,63.039314,411.70874,414.45374,411.96402,24.383516,116156.266,44744.5829976852
388.4006,229.30302,493.58905,779.36194,12.515191,12.248263,13.487413,0.58051217,0,145.38123,11.154514,10.603299,12.011719,0.98017937,4.981875,119.13158,2.34592,2.4967449,2.5054252,0.75050634,8.724093,49.41587,2.2167969,2.3502605,2.310113,0.9575738,20.932,25.236906,6.4898005,6.500651,7.11263,3.057183,141.62,19.630714,6.4832897,6.2065973,6.921658,0.6447121,139.31999,23.383247,0,0,31.48148,31.785301,0,40.662975,46.16609,32.50868,14,1,14,4.2274303,0.29947937,0.11718571,124.45421,-0.21882206,5.9273725,67.26281,11.809172,18.564188,4.4487844,0.14467593,116.26519,57.268932,53.276695,63.039314,410.92804,414.89914,412.05618,24.412086,116156.266,44744.5830208333
389.08783,228.7916,494.72656,778.54816,12.519531,12.276476,13.487413,0.56152344,0,145.40834,11.182726,10.635851,12.042101,1.2993706,4.981875,119.13158,2.3491755,2.5032551,2.5075955,1.1664497,8.724093,49.886066,2.221137,2.3556857,2.3166232,1.1149089,20.932,25.607637,6.522352,6.5375433,7.127821,3.1684027,141.62,19.603588,6.528863,6.25434,6.9542103,0.6410952,139.33,23.392288,0,0,31.48148,31.785301,0,40.68468,46.137154,32.515915,14,7,14,4.2621527,0.30273557,0.17903745,124.555664,-0.22063106,5.9270105,66.957245,11.818214,17.632689,4.4487844,0.14467593,116.72635,57.09195,53.552814,63.145405,410.92804,414.89914,412.05618,24.412086,116156.3,44744.5830439815
389.12396,229.30302,494.94177,778.9714,12.517361,12.276476,13.4765625,0.559715,0,145.39026,11.167535,10.625,12.009549,1.2668186,4.981875,118.99595,2.3470054,2.49783,2.5054252,1.2071397,8.724093,49.388744,2.2243924,2.3556857,2.3144531,1.0642723,20.932,25.399668,6.5125866,6.533203,7.113715,2.8040004,141.62,19.61263,6.5169272,6.2391496,6.9314237,0.6419994,139.33,23.374203,0,0,31.48148,31.785301,0,40.67383,46.15885,32.47251,14,1,14,4.195602,0.28320372,0.13671756,124.36469,-0.21882206,5.9270105,66.957245,11.818214,17.166939,4.457827,0.14467593,116.42795,57.09195,53.552814,63.145405,411.17065,414.25946,412.57773,24.485037,116156.3,44744.5830671296
389.4857,228.7916,494.6958,778.48303,12.523871,12.287327,13.478732,0.5126953,0,145.42644,11.2109375,10.677084,12.057291,1.2433088,4.981875,118.932655,2.3524306,2.50217,2.5054252,0.6863064,8.724093,49.18981,2.221137,2.3524306,2.3111978,1.0326244,20.932667,25.209782,6.5277777,6.546224,7.1321616,2.9125073,141.615,19.630714,6.4941406,6.231554,6.9270835,0.6374783,139.33,23.40133,0,0,31.48148,31.785301,0,40.6901,46.137154,32.443577,14,13,14,4.119647,0.30599177,0.149737,124.85406,-0.22063106,5.9270105,66.957245,11.809172,16.701187,4.4668694,0.14467593,116.17477,57.135166,52.89882,62.952446,411.17065,414.25946,412.57773,24.485037,116156.32,44744.5830902778
389.97397,228.66373,495.4337,778.1901,12.532552,12.3046875,13.483073,0.53258824,0,145.39026,11.171875,10.657552,12.020399,0.8716725,4.981875,119.104454,2.3546007,2.5065105,2.5086806,1.2197989,8.724093,49.28928,2.218967,2.3491755,2.3111978,1.0696976,20.932,25.29116,6.5310326,6.5505643,7.124566,4.3927226,141.62,19.61263,6.539714,6.281467,6.9661455,0.64652056,139.325,23.392288,0,0,31.48148,31.785301,0,40.68468,46.15162,32.458042,14,8,14,4.041522,0.315755,0.123698115,124.460175,-0.21882206,5.9280963,66.957245,11.845342,16.235437,4.4487844,0.14467593,115.8402,57.135166,52.89882,62.952446,412.09814,414.7511,412.35922,24.490929,116156.32,44744.5831134259
389.25058,228.0062,495.2492,778.8086,12.532552,12.296007,13.480904,0.59497976,0,145.39026,11.195747,10.657552,12.03993,0.9557653,4.981875,118.83319,2.3502605,2.501085,2.5065105,1.1140046,8.724093,49.551506,2.2167969,2.3448353,2.3079426,0.914171,20.932667,25.408709,6.5256076,6.534288,7.1202254,3.2407408,141.615,19.603588,6.4930553,6.2337236,6.921658,0.6347656,139.31999,23.410372,0,0,31.48148,31.785301,0,40.700954,46.16609,32.47251,14,12,14,4.021991,0.30273557,0.1595056,124.084206,-0.21882206,5.925926,67.26281,11.818214,15.303938,4.457827,0.14467593,116.44603,57.233883,53.465614,63.21122,412.09814,414.7511,412.35922,24.490929,116156.35,44744.5831365741
388.7442,228.95598,494.94177,778.2877,12.541232,12.326389,13.500434,0.6049262,0,145.42644,11.180555,10.677084,12.029079,1.0036892,4.981875,118.73373,2.3556857,2.5075955,2.5075955,0.8020472,8.724093,49.759476,2.2265625,2.3535156,2.3166232,1.0461878,20.932667,25.517216,6.5321183,6.5625,7.1332464,3.044524,141.615,19.61263,6.518012,6.270616,6.94987,0.64652056,139.31999,23.383247,0,0,31.48148,31.785301,0,40.722656,46.18779,32.486977,14,12,14,3.9583335,0.30599177,0.13997376,124.63921,-0.22063106,5.9262877,67.26281,11.827256,14.838188,4.439742,0.14467593,116.27423,57.233883,53.465614,63.21122,412.10425,414.4032,411.98407,24.53535,116156.35,44744.5831597222
389.12396,228.95598,495.21844,777.4088,12.521702,12.33507,13.480904,0.5633319,0,145.40834,11.200087,10.698785,12.057291,1.2659143,4.981875,118.489586,2.3546007,2.5086806,2.5054252,1.340965,8.724375,49.89511,2.2233071,2.3535156,2.3155384,1.2279369,20.932667,25.453922,6.524523,6.5505643,7.1191406,3.0264394,141.615,19.603588,6.511502,6.277127,6.944444,0.6221065,139.31999,23.40133,0,0,31.48148,31.785301,0,40.679253,46.20949,32.494213,14,7,14,3.8729744,0.30273557,0.13021052,125.07487,-0.21882206,5.9241176,66.957245,11.80013,14.3724375,4.4307003,0.14467593,116.41891,57.50331,53.518536,62.99359,412.10425,414.4032,411.98407,24.53535,116156.375,44744.5831828704
